event_id,service_area_id,district,action_id,action_name,action_group,event_date,prior_complaint_rate,prior_peak_ratio,accepted_flag,satisfaction_rating
EV001491,SA06060,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-10,1.5,1.39,1,
EV001492,SA06060,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-30,1.5,1.39,0,
EV001493,SA06060,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-01-12,1.5,1.39,0,
EV001494,SA06060,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-05-03,1.5,1.39,0,
EV001495,SA06060,Lat Phrao,A001,Send peak alert,Demand Response,2025-04-24,1.5,1.39,1,4
EV001496,SA06061,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-01-18,2.1,1.94,0,
EV001497,SA06061,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-03-10,2.1,1.94,0,
EV001498,SA06061,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-11,2.1,1.94,0,2
EV001499,SA06061,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-02-09,2.1,1.94,1,5
EV001500,SA06062,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-06,2.6,1.3,0,4
EV001501,SA06062,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-03-19,2.6,1.3,0,
EV001502,SA06062,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-05-11,2.6,1.3,1,
EV001503,SA06062,Lat Phrao,A001,Send peak alert,Demand Response,2025-01-06,2.6,1.3,1,
EV001504,SA06063,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-05-01,2.5,1.56,0,
EV001505,SA06063,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-28,2.5,1.56,1,
EV001506,SA06063,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-04-02,2.5,1.56,0,
EV001507,SA06063,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-02-17,2.5,1.56,1,
EV001508,SA06063,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-31,2.5,1.56,1,
EV001509,SA06064,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-04-03,2.6,2,1,
EV001510,SA06064,Lat Phrao,A001,Send peak alert,Demand Response,2025-05-12,2.6,2,0,
EV001511,SA06064,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-06,2.6,2,1,
EV001512,SA06065,Lat Phrao,A005,Billing explanation callback,Billing Service,2025-06-08,2.7,1.58,0,5
EV001513,SA06065,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-06-01,2.7,1.58,0,
EV001514,SA06065,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-01-16,2.7,1.58,0,
EV001515,SA06065,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-05-23,2.7,1.58,0,
EV001516,SA06065,Lat Phrao,A001,Send peak alert,Demand Response,2025-02-12,2.7,1.58,0,4
EV001517,SA06066,Lat Phrao,A002,Schedule preventive inspection,Asset Maintenance,2025-06-05,5.1,1.55,0,
EV001518,SA06066,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-03-05,5.1,1.55,0,4
EV001519,SA06066,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-04,5.1,1.55,0,
EV001520,SA06066,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-04-22,5.1,1.55,1,
EV001521,SA06067,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-06-08,2.3,1.41,0,4
EV001522,SA06067,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-02-06,2.3,1.41,0,
EV001523,SA06067,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-22,2.3,1.41,0,
EV001524,SA06067,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-25,2.3,1.41,1,
EV001525,SA06068,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-03-15,2.7,1.43,0,4
EV001526,SA06068,Lat Phrao,A003,Offer smart meter education,Customer Service,2025-02-03,2.7,1.43,0,
EV001527,SA06069,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-06-07,1.7,1.65,0,
EV001528,SA06069,Lat Phrao,A006,Energy efficiency advisory,Efficiency Program,2025-01-05,1.7,1.65,0,4
EV001529,SA06069,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-05-01,1.7,1.65,1,
EV001530,SA06070,Lat Phrao,A004,Dispatch voltage quality check,Power Quality,2025-01-07,3,1.28,1,
